time,node0x,node0y,node1x,node1y,node2x,node2y,node3x,node3y,node4x,node4y,node5x,node5y
23.89,0.0,0.0,-0.02210808381918339,0.01234991246807926,-0.04641341720800218,0.015517638115625232,-0.08504924995205165,0.034233596671739974,-0.10087591244776206,0.054874893549383685,-0.11286489415387457,0.07756396836140489
23.900000000000002,0.0,0.0,-0.022111043904116112,0.012346931323392596,-0.04642784515053178,0.015511798938594445,-0.0850505487767661,0.03420207659203811,-0.10087946880645848,0.054835785977047635,-0.11287311893255492,0.07752015714852512
23.91,0.0,0.0,-0.022114026806496767,0.012343948652826509,-0.04644226073953206,0.015505933110415704,-0.08505182592033478,0.034170548045198146,-0.10088302700717033,0.054796693836456356,-0.11288135126279464,0.07747636631783017
23.92,0.0,0.0,-0.022117032591101315,0.012340964471158067,-0.0464566639245767,0.015500040683047445,-0.08505308136859124,0.03413901109161621,-0.10088658701616904,0.0547576171427977,-0.11288959109694297,0.07743259586745488
23.93,0.0,0.0,-0.0221200613218675,0.012337978792897886,-0.046471054655883304,0.015494121708536923,-0.08505431510792416,0.03410746579204371,-0.10089014879970382,0.05471855591094865,-0.11289783838708267,0.07738884579513439
23.94,0.0,0.0,-0.022123113061878197,0.012334991632179104,-0.04648543288430229,0.015488176239220053,-0.08505552712532172,0.034075912207409687,-0.10089371232413491,0.05467951015591943,-0.11290609308525212,0.07734511609855943
23.95,0.0,0.0,-0.02212618787335585,0.01233200300287951,-0.04649979856131692,0.015482204327632587,-0.08505671740834941,0.034044350399087264,-0.10089727755577815,0.05464047989236498,-0.11291435514340087,0.07730140677510988
23.96,0.0,0.0,-0.02212928581770135,0.012329012918554927,-0.046514151639032164,0.015476206026487915,-0.08505788594512786,0.03401278042862721,-0.10090084446101599,0.054601465134851423,-0.11292262451334523,0.07725771782194357
23.97,0.0,0.0,-0.0221324069554496,0.01232602139242811,-0.046528492070185834,0.01547018138876588,-0.08505903272439941,0.03398120235789115,-0.10090441300625308,0.05456246589794489,-0.11293090114672388,0.07721404923599628
23.98,0.0,0.0,-0.022135551346308402,0.012323028437455363,-0.04654281980814856,0.015464130467579551,-0.0850601577354615,0.033949616248962755,-0.10090798315793847,0.05452348219585623,-0.11293918499517552,0.07717040101411499
23.990000000000002,0.0,0.0,-0.022138719049141775,0.012320034066271024,-0.0465571348069016,0.015458053316308451,-0.0850612609682111,0.03391802216432538,-0.10091155488247683,0.054484514042885124,-0.1129474760101612,0.07712677315279137
24.0,0.0,0.0,-0.022141910121969977,0.012317038291187465,-0.046571437021047934,0.015451949988443126,-0.08506234241305588,0.03388642016664001,-0.10091512814642822,0.054445561453064784,-0.11295577414305313,0.0770831656483395
24.01,0.0,0.0,-0.022145124621991696,0.01231404112426171,-0.04658572640581227,0.015445820537784982,-0.08506340206106966,0.03385481031883408,-0.10091870291626392,0.054406624440250795,-0.11296407934513475,0.0770395784968958
24.02,0.0,0.0,-0.022148362605556304,0.01231104257720661,-0.046600002917029926,0.015439665018246451,-0.08506443990381474,0.03382319268414591,-0.10092227915856622,0.05436770301825433,-0.11297239156751182,0.07699601169437464
24.03,0.0,0.0,-0.022151624128191605,0.012308042661468566,-0.046614266511157965,0.015433483483939803,-0.08506545593345294,0.03379156732608024,-0.10092585683989519,0.05432879720079775,-0.11298071076129013,0.07695246523646837
24.04,0.0,0.0,-0.022154909244592735,0.012305041388183113,-0.04662851714525296,0.015427275989199352,-0.08506645014274561,0.03375993430840829,-0.10092943592689974,0.05428990700129255,-0.11298903687739781,0.07690893911869168
24.05,0.0,0.0,-0.022158218008622166,0.01230203876818603,-0.0466427547769821,0.015421042588537048,-0.085067422524987,0.033728293695078904,-0.10093301638622876,0.054251032433194624,-0.1129973698667186,0.07686543333633722
24.060000000000002,0.0,0.0,-0.022161550473331904,0.012299034812035536,-0.04665697936463431,0.015414783336620275,-0.08506837307402648,0.03369664555044061,-0.10093659818455336,0.05421217350964902,-0.11300570968000301,0.0768219478844312
